,degree,degree_centrality,closeness,betweenness,clustering,eigenvector,pagerank,average_neighbor_degree,graph_labels,average_rating,ratings_count,text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
1801,1652,0.1681938505396049,0.5459092930191196,4.731263421852145e-05,0.4688669131482424,0.010820876254485,0.0001074946530207,2400.5417675544795,1,3.76,58967,3140,2791,5838,16067,22050,19899
3182,1338,0.1362248014660965,0.5365453949524746,2.6494474329024735e-05,0.5160103437519914,0.0092796679375375,7.80455277829484e-05,2572.3946188340806,0,3.97,36303,577,437,1876,9188,14699,12953
1918,1948,0.1983302789655874,0.5550406871609403,7.645336593944348e-05,0.426750363060529,0.0122979779478318,0.0001232579320843,2287.4481519507185,0,3.96,51161,1264,858,3022,12442,20133,19089
9247,768,0.078191814294441,0.5202330508474576,6.230983894578849e-06,0.6115140156453716,0.0060734615361047,4.096645419440141e-05,2986.8151041666665,0,4.14,6423,985,129,413,1687,3915,4324
2393,1784,0.181633068621462,0.5499440089585667,6.363080170739603e-05,0.4318388165257829,0.0114654854558675,9.944328829158404e-05,2348.566143497758,0,3.98,38524,2090,311,1787,11056,20682,14475
6754,1117,0.1137242924048055,0.5300307592682532,1.5984877192737875e-05,0.5448237245822944,0.0083123286754543,5.839172830209237e-05,2772.145926589078,1,3.9,14775,2482,213,990,4442,7902,5251
1876,1727,0.1758297699042964,0.5481944521962382,6.791547661062577e-05,0.4164295380907554,0.0107505819425517,0.0001102697797866,2266.807759119861,1,4.11,43992,3274,348,1418,10039,24293,20339
6583,307,0.0312563632661372,0.5078331006669768,9.75172643535964e-07,0.6860616124842989,0.002427976597515,2.433098314478784e-05,3043.192182410424,0,4.46,22373,2407,405,487,2235,7997,17519
5678,844,0.0859295459173284,0.5223356732610083,7.295084640619602e-06,0.6297302007612172,0.0066319100888385,4.628009620328836e-05,2943.79383886256,0,3.94,15460,1177,83,647,4277,8698,4729
6999,687,0.0699450213805742,0.5180106534465482,4.469787828911272e-06,0.6517965888788454,0.0056445663839268,3.824520571031708e-05,3134.014556040757,0,3.72,13871,1000,295,1208,4767,6561,3509
5354,910,0.0926491549582569,0.524119530416222,9.587046794982772e-06,0.584030271158984,0.0067992175556401,4.742640446074618e-05,2758.451648351648,1,3.97,20535,1534,257,946,4822,8950,6883
9972,780,0.0794135613927917,0.520563917744329,6.075254323992613e-06,0.628547447417794,0.0059284597903419,4.421594757288205e-05,2835.9653846153847,0,3.72,7407,316,78,548,2817,3430,1724
8114,619,0.0630217878232539,0.5160239571293475,4.82286178729541e-06,0.6266553737890218,0.0045585725469588,3.617902587766603e-05,2716.6833602584816,0,3.91,11467,1026,264,838,3046,5523,4215
8930,831,0.0846059865607819,0.521974810012223,6.069750774825575e-06,0.6350050019572876,0.0067880946807507,4.3636478407061904e-05,3090.3850782190134,0,3.94,9081,833,71,394,2648,5284,2965
7649,926,0.0942781510893911,0.5246234376669159,1.1595412639640247e-05,0.5626011324499446,0.0068702720104045,4.760005347654422e-05,2766.105831533477,0,3.9,12425,1046,269,834,3139,5584,4167
7575,775,0.0789045001018122,0.5201779472513505,6.160101502759304e-06,0.6273201633741768,0.0059172513096161,4.4100972214211285e-05,2830.047741935484,1,4.12,13559,781,111,443,2593,6014,5609
4530,1108,0.1128079820810425,0.529887785930082,1.659646347079843e-05,0.5574943174221153,0.0079114413282455,6.863951966875316e-05,2694.019855595668,0,3.85,23279,496,389,1611,6731,7936,7527
9216,498,0.0507025045815516,0.5127375234913343,2.166830888000625e-06,0.6902297318044815,0.0033903536332729,3.379225585294399e-05,2586.4156626506024,0,4.09,11107,623,121,487,2452,4793,4937
4588,707,0.0719812665444919,0.5186671595289645,5.38601238133902e-06,0.6207011231272864,0.0051074851867226,4.276035939063244e-05,2754.721357850071,0,3.94,22623,408,450,1313,5888,8773,8410
9622,426,0.0433720219914477,0.5106582094208173,1.2904858727085636e-06,0.7317205191935929,0.0030308551508955,3.084556422851151e-05,2735.3098591549297,0,3.96,11017,164,81,492,3021,4491,3810
4190,1226,0.1248218285481572,0.5331668657040495,2.0674265556091964e-05,0.5385038452575157,0.0087568887339579,6.906564058030618e-05,2656.954323001631,0,3.86,26995,933,427,1927,7816,10696,8927
8185,494,0.050295255548768,0.5124432618563155,1.9180835447696263e-06,0.7047244417800625,0.0034611469882856,3.383394053407884e-05,2661.872469635628,0,3.96,12797,147,94,636,3371,5070,4354
8491,565,0.057523925880676,0.5145641240569991,2.497083974315043e-06,0.7003828531977656,0.0040966301001772,3.938609689346857e-05,2770.270796460177,0,3.94,12947,155,96,653,3482,5096,4290
7238,627,0.063836285888821,0.5162409334594765,3.5524126270007084e-06,0.6619635059184412,0.0043805882118723,3.987389829519035e-05,2643.0031897926638,0,3.95,14386,235,123,715,3792,5692,4888
4608,757,0.0770718794542863,0.5199301254565666,6.488169905930468e-06,0.6111984790980828,0.0053883554566248,4.54881937474472e-05,2694.883751651255,0,3.97,23501,270,251,1102,6119,9662,8379
4101,887,0.0903074730197515,0.5235328607217099,9.370313182849488e-06,0.5871772098101241,0.0061994588274629,5.489031276700374e-05,2636.771138669673,0,4.0,24815,216,236,1055,6146,10154,9044
4459,878,0.0893911626959886,0.5232818327117741,9.755025377364292e-06,0.5832733770905681,0.0061735560882878,5.180595527353983e-05,2651.49430523918,0,4.02,23895,182,208,971,5834,9769,8895
2309,1416,0.1441661576053756,0.5388413429888085,3.2801065764725906e-05,0.4881146313709049,0.0096158243736039,7.994467512726359e-05,2503.892655367232,1,3.94,39551,2413,653,2726,11037,17884,15573
4976,552,0.0562003665241295,0.5142408376963351,2.6210784128483846e-06,0.6694481706515163,0.0043755108141662,3.2734483837270164e-05,3052.965579710145,1,3.93,18402,485,211,1245,5737,8781,7276
9212,293,0.0298309916513948,0.5075444398511781,7.886398355283958e-07,0.7299078965823554,0.0025100523394187,2.4074277757657505e-05,3424.491467576792,0,4.19,10729,76,218,473,1642,3230,5274
8420,859,0.0874567297902667,0.5228361545832002,1.379158902103032e-05,0.5573863466762187,0.0061279699704206,5.268603530288521e-05,2692.13736903376,0,4.1,31527,273,1350,1408,5013,9223,15063
7608,809,0.0823661168804724,0.5214482905075387,9.49380300116665e-06,0.5919604939480351,0.0059893538187295,4.873638836456411e-05,2803.683559950556,0,4.25,12151,208,126,426,1856,3902,6190
1466,1964,0.1999592750967216,0.5555429864253394,7.623913194755552e-05,0.4357305674323249,0.01291977843082,0.0001209077586126,2353.796843177189,1,4.09,61256,1591,1741,2564,10707,21180,26924
9684,536,0.0545713703929953,0.5139179573043114,2.226724393265554e-06,0.6974473427256243,0.0044275106704282,3.523480028740284e-05,3225.2444029850744,0,3.6,9421,788,531,1182,2862,3155,2631
4566,724,0.073712074933822,0.5189686146042481,6.61468500169873e-06,0.5936513758663641,0.0054151011957682,3.921552051492353e-05,2815.5842541436464,0,4.4,16952,1232,236,390,2032,6502,11800
3841,663,0.0675015271838729,0.5174648332543069,7.333855895905504e-06,0.5857062787931813,0.0051178355061012,4.002036303753566e-05,2987.447963800905,0,4.09,21932,1865,190,771,4656,10478,9097
5242,1219,0.124109142740786,0.5330800542740841,2.2991468577421148e-05,0.5098205614174045,0.0083318341456371,6.863226129217098e-05,2545.284659557014,1,3.33,19079,2714,822,3074,8488,6571,2609
1177,2137,0.21757279576461,0.5610327297652368,0.0001110443094307,0.4103993487317269,0.0137358101297664,0.0001308475096392,2345.9653720168462,1,3.93,66381,9979,1779,5283,20394,33652,30342
340,3874,0.3944206882508654,0.6228281547241598,0.0005065837264129,0.2819459768133862,0.0207266777740296,0.0003477577233011,1877.9943211151265,1,3.94,253437,14101,6538,17766,58268,90409,97214
5642,908,0.0924455304418652,0.5242314261315115,1.1787619466107514e-05,0.5315436958749618,0.0060993563564862,5.313758488213926e-05,2518.9361233480176,0,3.63,18462,1683,707,1907,6321,6749,4768
475,3115,0.3171451842801873,0.5942283259725332,0.0003587829718591,0.3126292382251335,0.0170365527317408,0.0002832497010802,1951.8211878009631,1,4.06,193141,18556,2856,10629,43007,76839,85031
1008,2388,0.2431276725717776,0.5691933240611962,0.0001486417204581,0.3646822999230196,0.0140441296720538,0.0001692752033785,2132.493299832496,1,4.17,97938,5790,941,3336,17700,38652,45094
8459,491,0.0499898187741804,0.512710758469489,2.439767852542402e-06,0.6490959724011804,0.0038442166928398,3.3029897953516134e-05,3065.89816700611,0,4.08,13853,551,126,501,3113,5112,5590
4021,1302,0.1325595601710446,0.5354923127248937,3.4551884346802936e-05,0.4887590899591594,0.008810179847393,7.386779386149895e-05,2542.9792626728117,1,3.58,32986,5271,936,4160,11870,12327,7478
1716,2051,0.2088169415597638,0.5582902290683794,9.721588591237376e-05,0.3948784055368589,0.0125421158126258,0.0001377032116987,2233.823988298391,1,4.2,70196,4207,793,2254,12158,26601,34055
1197,1736,0.1767460802280594,0.5484699575608667,8.190528439257006e-05,0.4171403338689757,0.0107115880819311,0.0001159973276896,2296.214861751152,1,4.18,81621,4769,1258,3843,15265,25378,42350
2227,1577,0.1605579311749134,0.5436431062157525,6.050847551758165e-05,0.4410819875816383,0.0099739046394505,9.732085097559264e-05,2357.112238427394,1,3.93,52435,7331,1626,4221,11752,18533,21129
319,3865,0.3935043779271024,0.6224729070283288,0.0006351189274399,0.2599970805578545,0.0192936111314561,0.000469392348946,1765.379042690815,1,4.3,300553,16639,3341,10329,43333,97947,172919
2599,1530,0.1557727550397067,0.5422325273269294,4.629573958304196e-05,0.4516147509799647,0.0099258532045711,9.432422474620476e-05,2415.5071895424835,1,4.24,41533,3453,257,1127,7059,16613,21097
7843,919,0.0935654652820199,0.524539385847797,1.565240325837659e-05,0.5137771708852807,0.0063995745126657,4.643120007652386e-05,2621.523394994559,1,3.29,11449,2452,581,2122,5100,3798,1668
1849,1320,0.1343921808185705,0.5360183366077276,3.783646594615014e-05,0.4759988053392147,0.0085304648288714,8.487376409992934e-05,2431.051515151515,1,4.02,47674,7371,1591,3191,12505,24526,25048
884,3439,0.3501323559356546,0.6061092255476704,0.0003821945317812,0.3088692293730286,0.0193784891098192,0.0002494692974343,1985.468740913056,1,4.07,73149,14221,971,4618,25627,54274,47434
4002,1189,0.1210547749949093,0.5322134922785153,2.3395729280807668e-05,0.5130616509926855,0.0082861472098589,6.675596986325505e-05,2637.4322960470986,1,4.28,26075,2460,158,581,4234,10602,14179
2876,1142,0.1162695988597027,0.5308615284834072,2.9511233295814476e-05,0.472774826518662,0.0071725423154848,6.957394141151812e-05,2353.9395796847634,1,3.78,38196,5386,854,2828,12095,16301,10892
3328,853,0.0868458562410914,0.5226970358150178,1.3501334108500806e-05,0.5477271601472846,0.0059977894952776,4.981004769494581e-05,2700.076201641266,1,3.64,29687,4166,1417,3844,9236,9741,9110
452,3877,0.394726125025453,0.6229466607471301,0.0005798147198689,0.2746913407720853,0.0205066099431043,0.0003438455746815,1855.5398503997935,1,4.1,260048,26756,6176,13097,47631,98816,121820
1366,2659,0.2707187945428629,0.5782749484839564,0.000226833402006,0.3303971265016719,0.0149638867593525,0.0001939339376948,2023.5705152312896,1,3.94,78314,10731,1026,4653,20427,37169,27776
4060,1414,0.1439625330889839,0.5387822270981898,4.817944497787464e-05,0.4345224331350332,0.0088675053249955,8.541172442832413e-05,2331.743281471004,1,3.64,30324,5377,1076,3951,10593,11769,8627
2799,1531,0.1558745672979026,0.54226246342406,5.324783714995454e-05,0.4478878771190601,0.0097020403925206,0.0001021066280271,2375.7524493794904,1,4.05,38142,5339,680,1918,7943,16551,15748
5308,1111,0.1131134188556302,0.5299735606755517,1.9026540106454963e-05,0.53002327259753,0.0077165420393428,6.919271094825206e-05,2645.2187218721874,0,3.97,20593,2060,198,1101,5398,9655,7479
7914,950,0.0967216452860924,0.525296823189646,9.07834293134907e-06,0.608554156730076,0.0070323139772194,5.507129978864855e-05,2738.62,1,3.82,10972,1791,152,617,3469,6173,2778
4840,681,0.0693341478313988,0.5179560196171492,8.149307325412155e-06,0.5290619331433014,0.0045612683669376,3.953424400972033e-05,2494.8120411160057,1,3.68,16718,3015,682,2138,6540,8485,5383
1948,2102,0.214009366727754,0.5599133508151865,9.609170838187686e-05,0.408542260017544,0.0135264267516653,0.0001258963659848,2331.962892483349,1,4.15,58435,7936,507,2285,11892,26480,28496
8107,571,0.0581347994298513,0.5148338400251599,2.8538151584266914e-06,0.6652226011613973,0.004580876051729,3.247679587366185e-05,3004.831873905429,0,4.11,10074,825,76,453,2351,5245,4937
3262,1526,0.1553655060069232,0.5421128159841042,3.501840556208155e-05,0.5057190125260512,0.0109188027875313,8.419158210552552e-05,2611.9875491481,1,3.93,16536,2155,540,1821,8374,15903,10867
6990,1075,0.1094481775605782,0.5289460929506166,1.529148887506958e-05,0.5706916114503486,0.0076818591258566,6.184241863299888e-05,2600.266046511628,1,4.03,13126,2565,241,633,2731,6347,5238
7261,1066,0.1085318672368153,0.5285760413303197,1.5807762890691882e-05,0.552008737855526,0.0074068483553595,6.004244522142292e-05,2507.192307692308,1,3.08,10270,2090,1034,2443,4431,3161,1140
4607,1600,0.1628996131134188,0.5443360673908224,3.807449982433027e-05,0.4920426829268293,0.0108151289249673,9.960896144042788e-05,2431.31125,1,3.9,14894,3208,562,1587,4282,7290,7010
9006,724,0.073712074933822,0.5190234622701332,4.845618846133126e-06,0.6217532839687306,0.0058834948378848,3.779292348755042e-05,3082.4267955801106,0,4.09,10632,1373,238,558,2048,4096,5001
9428,635,0.0646507839543881,0.5163494900641362,4.12522297786081e-06,0.633821008966939,0.0046551215882396,3.621682016107213e-05,2713.6551181102363,0,3.75,9564,90,166,636,3030,3622,2339
4298,832,0.0847077988189778,0.5221135445460344,9.566989683320982e-06,0.6024078959548274,0.0067234682166439,4.443455899158727e-05,3092.257211538461,1,3.89,20994,1178,647,1531,5121,7689,7583
8688,774,0.0788026878436163,0.5200402393180494,7.592140153358318e-06,0.5832372280219689,0.0056671150943112,4.215410754745957e-05,2708.923772609819,0,3.47,10198,433,1337,1071,2463,2837,2974
4221,805,0.0819588678476888,0.5211716014008277,5.784738945228872e-06,0.6468619634745527,0.0064109982242877,4.385076710792934e-05,2986.977639751553,1,3.86,21875,865,320,1370,6128,8830,6570
8212,290,0.0295255548768071,0.506706562113083,4.457789514259906e-07,0.7793342083283618,0.002468314001976,2.39764785576584e-05,3316.3,0,3.68,10325,440,191,978,3678,4157,2543
9857,462,0.0470372632864996,0.5112961998958876,1.4696967239091623e-06,0.7228122564348161,0.003735486620179,2.993697418738128e-05,3070.497835497836,0,3.92,8861,278,104,467,2345,3400,2856
4906,883,0.089900223986968,0.5233933709900884,1.0489159414166135e-05,0.5628924276392324,0.0064311509433313,4.8251084710914325e-05,2707.321630804077,1,4.11,21776,989,576,915,3658,7926,9699
2834,1008,0.1026267562614538,0.526931330472103,1.5469602449666712e-05,0.5302406960798222,0.0069972095598152,5.5139344638430975e-05,2546.0753968253966,1,4.18,35147,1674,845,1281,5342,12858,17369
6928,616,0.0627163510486662,0.5161595459561722,6.690321663147158e-06,0.5954334283602576,0.0044531396311834,3.7175161816344594e-05,2743.163961038961,1,4.18,11306,820,299,546,2016,4540,6488
4524,1249,0.1271635104866626,0.5339494427833651,2.5843824774173095e-05,0.4961020098129786,0.0086383911144389,7.727291763537004e-05,2546.226581265012,0,3.82,22326,360,415,1823,7507,9151,7535
1969,1892,0.1926287925066178,0.5531651272809192,6.094522238968946e-05,0.4631748473631075,0.0126343079168537,0.0001169816516563,2377.234143763213,1,3.92,44238,2667,779,2395,10680,19285,13886
8160,464,0.0472408878028914,0.5115625,1.6177145238671568e-06,0.6927831980338125,0.0035645650834014,2.9930051581518285e-05,2842.586206896552,1,4.22,10301,350,127,332,1556,3936,5036
878,1339,0.1363266137242924,0.5365747063643813,2.3375061780117835e-05,0.5428397918710949,0.0099435885928231,7.26059374899381e-05,2730.957430918596,1,4.12,98276,1100,2044,3393,16728,36997,41467
1444,1957,0.1992465892893504,0.5553231186747328,6.62901958145659e-05,0.4554559010546797,0.0131093626616051,0.0001301682599,2396.12570260603,1,4.16,54140,2425,641,1897,9576,24523,25106
4421,913,0.0929545917328446,0.5241754723022735,9.480409746097484e-06,0.6021430218481582,0.0068767295529339,5.328276641794459e-05,2789.8871851040526,0,3.68,18216,950,479,1850,6296,7620,4796
4684,1140,0.1160659743433109,0.5305174462568867,2.1739035066146977e-05,0.5164826024675385,0.0078546139257536,6.136530557898743e-05,2530.307894736842,1,3.87,17180,667,365,1331,5253,7277,6324
3584,1197,0.1218692730604764,0.5323288710638989,2.6164016737809945e-05,0.4858187833016208,0.0083101567160863,6.444911031432943e-05,2579.243107769424,0,4.2,24920,1125,390,967,4230,9143,12729
7292,985,0.1002850743229484,0.5261691755504366,1.3837339046622312e-05,0.557925797532087,0.0073030813695873,5.043690414540503e-05,2758.097461928934,0,3.4,12468,356,766,1678,4945,4172,2249
1940,2059,0.2096314396253309,0.5585442138185954,7.622552814706472e-05,0.4475508929721892,0.0136792307233276,0.0001323446499749,2384.231180184556,1,3.85,46179,3081,1593,3722,11699,19926,15905
5254,978,0.0995723885155772,0.5261973641915783,1.1556305340889794e-05,0.5793726046722888,0.0075725537301996,5.013162499274656e-05,2902.9672801635998,1,4.16,18019,2489,222,747,3325,7577,8687
4672,108,0.0109957238851557,0.501916296182738,0.0,1.0,0.0010282927478392,1.793884917431547e-05,3766.6111111111113,1,4.25,17388,1196,384,895,3016,6807,11511
2189,2032,0.2068825086540419,0.5576879400408812,8.130968939022964e-05,0.4166734512691084,0.0124931660154184,0.000143419070753,2203.861220472441,1,4.09,40107,2378,141,812,8443,23499,14724
7038,979,0.0996742007737731,0.5262255558532012,1.2986035550995494e-05,0.5511069891024396,0.0064588786863735,5.784845902428812e-05,2436.585291113381,1,4.12,13330,716,274,682,2358,4618,6238
4726,1172,0.1193239666055793,0.5317236899090515,1.842609309320189e-05,0.54437005797093,0.0080834551316906,7.768628191095475e-05,2543.994027303754,1,4.32,21876,741,174,543,2822,8081,11857
3775,1315,0.1338831195275911,0.5358721152272355,2.8705935536964775e-05,0.4982053463432702,0.0093438905699621,6.742259644132694e-05,2622.025855513308,0,4.53,22259,570,99,219,1585,6409,14261
3013,1734,0.1765424557116676,0.5484087102177554,5.428751951412394e-05,0.4476519639456882,0.010900442486433,0.0001143777405545,2277.905997693195,0,4.03,29154,1724,115,761,7306,17444,10331
